Gene,Log2FC,MeanExpr,t_stat,p_value,adj_pval,B_stat
DHX35,-0.005118207475274412,6.283584402598639,-0.21716921145166831,0.8283745098103269,0.9483260116316101,-6.215737184436007
DHX36,0.054219570425824315,7.9310662603707485,1.9621053671153814,0.05161936122466263,0.3114738960982821,-4.397767486780059
DHX37,0.025092842989011127,6.561934934064626,1.4260047859465423,0.15596536454857562,0.5003718401525282,-5.260179690520033
DHX38,0.0222596702458793,6.741201974312925,0.7740393927579483,0.4401378211583097,0.7573894225257185,-5.948876409200572
DHX40,0.017370487625000125,6.626469346866666,1.1872050872906927,0.23704200332396,0.5931529289487798,-5.558965789705723
DHX40P,-0.012679687589285794,5.917273770034013,-0.3536103768065231,0.7241323231845873,0.9058838879434317,-6.1780236583286445
DHX57,0.02745186792124543,5.558357576070295,1.76235597108854,0.08006618742372074,0.37695280988432184,-4.749702350562107
DHX58,-0.1277811078131876,6.453817494306122,-1.6086185436067075,0.10982331647907598,0.43516675623142625,-4.995922585613394
DHX8,0.03879169138461562,6.490517990333333,1.3582559208196732,0.1764420327149768,0.5269283778486041,-5.350359864742906
DHX9,-0.005999868285714005,6.235642131751701,-0.38855242599753953,0.6981636667464073,0.8948728032944202,-6.165469907535666
DIABLO,-0.00864640589560408,7.608544812231292,-0.4704784998346304,0.6387033425239794,0.8698921401646259,-6.131412547162562
DIAPH1,0.12458386935508253,8.509597324044218,3.2472374973076974,0.0014406388567806217,0.04934925185334428,-1.3088352454270122
DIAPH2,0.013165534145604417,6.099487619744898,0.7090502976065376,0.47940475203802824,0.7819408864487808,-5.995401166468797
DIAPH3,-0.0050903130178573735,5.41746842289966,-0.3774088044191554,0.7064085592391165,0.8984416764194615,-6.169601645120091
DICER1,-0.0014366028440937323,7.122898938617347,-0.06624708644382758,0.947270197471981,0.9858552650625226,-6.236459769375841
DIDO1,0.011703176505036607,6.59540638353288,0.4695573850600112,0.639359887096475,0.8702851074654944,-6.131831468934883
DIMT1L,-0.07323462693956043,9.093477206489796,-1.9935047450453074,0.04803748236424812,0.30036329502165965,-4.339185895986867
DIO1,0.0069644413672158645,5.2485349911678005,0.6001459885305271,0.5493235065519906,0.8239192483287047,-6.064280243852353
DIO2,9.028662493129645e-4,5.317469807353741,0.06470427193386359,0.9484964659371751,0.9863484427048863,-6.236557663153421
DIO3,0.013265938004120834,5.452001806782313,0.617749148122542,0.5376867175832871,0.8177980247203747,-6.053918777381021
DIO3OS,0.008594340670329714,5.236894844272109,0.45760932319836234,0.6479018415085547,0.8728607822426432,-6.137191263346072
DIP2A,0.02021155182371798,5.77980281163492,1.142505613052432,0.2550822876299767,0.6126263638562972,-5.608951921942279
DIP2B,-0.03956503627747289,8.89744964160204,-1.1258720905947557,0.26203557373274045,0.617792649003634,-5.627071915407173
DIP2C,-0.01192617659615304,5.5105692168095235,-0.5354342997907652,0.5931503866659407,0.8470146144628102,-6.0998077670383015
DIPAS,0.006350763432005558,5.304321280044218,0.5141939452169823,0.6078806046062444,0.8540738796896274,-6.110589947495524
DIRAS1,-0.004919279175824526,5.204773662653062,-0.28630398798795365,0.775044259115007,0.92924664774654675,-6.198878585144364
DIRAS2,0.020461404268544186,5.356318059853741,1.1997813519556981,0.23213458605086493,0.5873640500188794,-5.544563050908044
DIRAS3,0.009041835149038422,5.397826166190476,0.6857605566017507,0.4939331101176663,0.7904136312520168,-6.011088566240265
DIRC1,0.006428439999999993,5.408241919333333,0.30083717250983716,0.7639593723530634,0.9233975501636738,-6.194746339025658
DIRC2,-0.026448930421703546,7.669477442292517,-0.5306617727346135,0.5964457312624423,0.84833427387774,-6.102268293376446
DIS3,0.03139946536675836,6.602340892578232,1.1005758624673387,0.27286178219544843,0.627251050748229,-5.654128204982779
DIS3L,0.05906885701511018,8.197530607455782,1.5473030578918985,0.12391828449534333,0.45679346760000444,-5.0880832793172015
DIS3L2,0.0014601400563188452,5.976813516564626,0.07251701620889305,0.9422880257655301,0.984944071102862,-6.236038199522419
DISC1,-0.05016372887946429,5.23301016077551,-4.1020072065130835,6.725223113870537e-5,0.009350368904432407,1.469094172184282
DISC2,-0.0027691688997248634,5.343003547496599,-0.15143537007145996,0.8798377810863851,0.9656808817056893,-6.227475014470368
DISP1,0.028309420031593164,6.527629536013605,1.1824237043901367,0.23892705604158604,0.5950171695984534,-5.564402540745465
DISP2,-0.027819638223901006,5.4483326091768705,-1.4627042554577565,0.1456611548567503,0.4869170124488481,-5.20954809723852
DIXDC1,0.019239166216575832,5.267167289723356,1.114264757111552,0.26696546151648837,0.622195507276369,-5.639561883153242
DKC1,0.04408567798489024,9.272910319544218,1.5562013031432835,0.12178847840282166,0.4535263834218652,-5.074923346184025
DKFZP434A062,0.027588918499999854,5.235549356523809,1.500694271468714,0.13555745457526955,0.47286753141383053,-5.155821347517836
DKFZP434B061,-0.013081365499313154,5.289599719003402,-0.9089809568354607,0.3648327849361258,0.7017526685887312,-5.839374227421622
DKFZP434I0714,-0.03219914922939568,5.696343715530612,-1.5930703213843147,0.11327034050011837,0.4412219445984873,-5.019619658437181
DKFZP434L187,-0.05061987472802192,5.399143128537415,-2.4853718495252806,0.014050329165400685,0.16481733645087046,-3.3082735384047486
DKFZP434P211,-0.0014835506854396193,5.45874658717687,-0.06938773911750555,0.9447743192824551,0.985338657595461,-6.236253363747246
DKFZP547L112,0.020195852836538356,5.338644774809524,0.9368048260221471,0.35037971211624674,0.6910834640660999,-5.814636135022462
DKFZP564C196,-0.022639749741758277,5.3447292070408166,-1.3024058163390764,0.1947936195549585,0.5496125236248991,-5.4214841869870645
DKFZP564J102,-0.010934543342033188,5.2057004614965985,-0.6050878429858608,0.5460440014719717,0.8224288900195631,-6.06140148429304
DKFZP564O0523,0.0636983551881862,7.016107180170068,1.6951778487965492,0.09213710440133689,0.4027565800250448,-4.8599468570242514
DKFZP586I1420,-0.03421919420810364,6.838986990612245,-1.6179945600327208,0.10778547261547315,0.4324353711750108,-4.981525297020202
DKFZP686C2281,-0.0031526123447804862,5.255995766673469,-0.13823684493225868,0.890240474869405,0.9690127913083928,-6.229327320996065
DKFZP686E2158,-0.007514784596153581,5.4400019576666665,-0.3723358512528012,0.7101735424801818,0.9006929904880392,-6.171442809290407
DKFZP779L1853,-0.012534825540522036,5.482452166942177,-0.9260979755538615,0.3558973933619022,0.6950213554906891,-5.824242784462796
DKFZP781G0119,-0.015746374621566396,5.303771363326531,-1.2223467963135937,0.22351272267033825,0.5787353400871755,-5.518347605092258
DKFZp434E1119,0.01129858131593392,5.299330931183674,0.6334703089796435,0.5274008109344881,0.8114830542359501,-6.044413241399954
DKFZp434I1020,-0.011859879769917715,5.3753415893537415,-0.8252175005958808,0.410571542325777,0.7358629684686818,-5.909393477556771
DKFZp434J1015,-0.013903182579670059,5.313557118605442,-0.7256991531796108,0.46916514244783647,0.775543768682343,-5.983868062130308
DKFZp434K191,-0.10150942757692286,7.534823426619048,-2.066858727738354,0.04048352474583366,0.27645268332519957,-4.198907255012214
DKFZp434M131,-0.008359235410027147,5.3825874198027215,-0.5232706205280283,0.6015657416475417,0.85118912029184,-6.1060355713794054
DKFZp434N035,0.04204485589491808,5.7595734794081634,2.2557782195063423,0.02554519673620507,0.220787500723867,-3.8157420105243327
DKFZp451A211,0.017621374721153424,5.2146184219047615,0.8415589865943169,0.40138777024404937,0.7289195055987523,-5.896259051190058
DKFZp451M2119,-0.005508829013736396,5.593397443693878,-0.23415844756078935,0.8151844322047335,0.9440545684574748,-6.212023068017723
